id,log_price,property_type,room_type,amenities,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,description,host_identity_verified,host_response_rate,instant_bookable,latitude,longitude,name,neighbourhood,review_scores_rating,thumbnail_url,zipcode,bedrooms,beds
15924565,171,Apartment,Private room,"{TV,""Wireless Internet"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""Laptop friendly workspace""}",5,1,Real Bed,moderate,TRUE,Pacific Grove,"Central to everything in the Inner Mission. Clean, modern, and convenient. Walk to great restaurants, bars, parks, and public transit to connect to the rest of the city.  Everything is nearby in one of the most happening neighborhoods in San Francisco. Easy connection to both SFO and OAK airports.",t,100%,f,36.61799,-121.90927,"Victorian Queen, License #0481",Pacific Grove,,https://a0.muscache.com/im/pictures/b600bbee-5900-4306-8014-82663801056a.jpg?aki_policy=small,94103,2,2
9513686,168,House,Shared room,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",1,1,Real Bed,moderate,TRUE,Pacific Grove,"Our house is a family style cozy quite place.I have been living with my husband here fore more than three years.We are looking forward to meet new people from all around the world and we are more than happy to help them to find a city tour, direction and other local tips. Guests are welcome to use the backyard and bbq anytime. guesses are more than welcome to use microwave ,Refrigerator and coffee maker.They can also use our beautiful backyard and also our BBQ. We are living in the same place so guests may expect seeing me and my husband during the day and mostly after evening. This is a safe quite neighborhood with lots of parking spaces available in front of our door in the street. There is a bus station nearby (3 mins walk) No Pets No Parties No Drugs No Smoking",f,100%,t,36.6177991,-121.9124899,Private Suite Close to Ocean,Pacific Grove,,https://a0.muscache.com/im/pictures/d1b9bff6-67cd-47c0-b3ca-bbc00be23876.jpg?aki_policy=small,91324,1,1
4661760,150,Townhouse,Shared room,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",4,1,Real Bed,moderate,TRUE,Pacific Grove,"Cozy, fully furnished, two-bedroom apartment in Gramercy Park neighborhood. Apartment on 4th floor in pre-war townhouse/no elevator. This is NYCs best restaurant and bagel shop neighborhood. Also near Gramercy Park, MadIson Sq. Park, Peter Stuyvesant Park, Farmers' markets, Starbucks, supermarkets, subways & Citi-bike station. This is best suited for professional travelers or families on an extended stay in NYC who want the feel of living in a vibrant NYC neighborhood. Two bedrooms: one with full size bed and the other with sofa bed and writing desk. The living room also has a sofa bed in case you have visitors during your stay. Flat screen television with cable & wifi, full kitchen, bath, linens provided an Keurig machine. Housekeeping services every other week. Walking distance to Credit Suisse, NYU Langone, Beth Israel Hospital, Baruch College numerous parks, restaurants and subways. Guests will have complete run of their own apartment without interference. This is your own apartmen",f,100%,t,36.61531,-121.91136,#JewelboxCottages🏖CARRIAGE HOUSE👑Queen🛁PrivateBath,Pacific Grove,100,https://a0.muscache.com/im/pictures/562793bc-0ee5-42bf-afba-7e542efee21c.jpg?aki_policy=small,10003,2,2
18328209,130,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets live on this property"",Cat(s),""Hot tub"",Heating,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",1,1,Real Bed,moderate,TRUE,Pacific Grove,"Welcome to my home!!  The apartment is perfectly located 3 minutes from the JMZ train stop 15 minutes to the city, you get the best of both worlds, it is surrounded by cool bars and great food for cheap, it's like a piece of heaven to be here, lots of hidden gems to visit! I live with two amazing guys Jacob & Jonathan and a cute cat - Jeffrey 3 I live with two wonderful boys in a pretty apartment. We have a great shares living room and kitchen plus a huge and clean bathroom. You can help yourself for some tea ;) the area is lively but still quiet enough for a good night sleep. Make yourself at home :) use the kitchen, bathroom, TV and Internet ;) Hi! I will be out of town by my two amazing roommates will help out in terms of directions or anything regarding the house ;) Bushwick is the perfect balance between a peaceful neighborhood with a lot of things happening within walking distance . There are amazing bars, restaurants and Williamsburg is a few minutes away with even more cool spo",t,100%,t,36.61775,-121.90861,Casa Terraza-Private space in prime location! 0426,Pacific Grove,97,https://a0.muscache.com/im/pictures/eb2a22d6-5116-487c-97f7-e8090dc1061b.jpg?aki_policy=small,11206,1,1
12814447,120,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Laptop friendly workspace""}",3,1,Real Bed,flexible,TRUE,Pacific Grove,"Enormous one bedroom retreat filled with tons of books and art. Three blocks from the Franklin 2,3,4,5 trains and steps from the Brooklyn Museum and Prospect Park. If I'm not around to hand off the keys, I'll have a friend who lives in the neighborhood pass them off to you. I'll always be available by phone or email though. In the past few years Crown Heights has turned into one the hippest and most bustling neighborhoods in Brooklyn. I've lived here for eight years and am always happy to give recommendations about where to go out! I'm also a few blocks from Prospect Park and the Brooklyn Museum. It's an awesome area.",t,,f,36.6214878,-121.922222,"Warm, welcoming room, with view of the garden.",Pacific Grove,,https://a0.muscache.com/im/pictures/176b0126-5a5f-49cc-88d2-4a4e5a716bf4.jpg?aki_policy=small,11225,1,1
13687101,115,Apartment,Hotel room,"{TV,""Wireless Internet"",Kitchen,Gym,Breakfast,Elevator,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad}",3,1,Real Bed,moderate,TRUE,Pacific Grove,"This is an immediate view with some design flair. A spot perfect for a couple or a small family to explore the city with. Bring your walking shoes cause Nob Hill is full of sights and inclines! 6 or so blocks from Union square and the BART you will find yourself overwhelmed with plenty to do and see. Within an ear shot of Geary and Polk street you can peruse the bar scene and try all the local brews. The apartment is filled with little details for you to enjoy, and one of the best beds ever! It is colorful and fun. With great lighting in every room. You will be able to relax and watch all sorts of media or listen to the vinyl player and dance in the moonlight. There are BBQ pits in the courtyard and a very easy to find gym onsite. Guests will have access to anything in the place and the fridge. I'll leave a few things for your enjoyment I like to have something left as a surprise! I can chat, text, email anytime. So much food and fun to be had. There's always something I am finding to ",t,100%,t,36.62521,-121.91811,Charming Cottage by the Sea,Pacific Grove,96,https://a0.muscache.com/im/pictures/d67f2bea-85d3-4220-8f6b-da4276173ebb.jpg?aki_policy=small,94109,1,1
3916111,109,Apartment,Private room,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,moderate,FALSE,Pacific Grove,"Bright tropical artist apartment in Chinatown with quiet very cozy bedroom nook. Nice furniture, great work area, marble, wifi, viking stove. Best spot in Chinatown. One block from F train. Three blocks from East River. Great restaurants, bars, galleries, and shops right around the corner. Tropical Chrome The B.E.S.T. One block from F train. Four blocks from B & D train. Five blocks from J, M, Z trains. Our property manager is a cat named Mimo.  She is very independent and mellow. If you're willing to cat-sit during your stay we'll discount your nightly rate.",t,100%,f,36.61867,-121.91911,BLOCKS FROM OCEAN -COZY QUEEN-A GETAWAY FOR TWO,Pacific Grove,100,https://a0.muscache.com/im/pictures/96983006/5c25be7f_original.jpg?aki_policy=small,10002,1,1
2277178,50,House,Private room,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials}",2,1,Pull-out Sofa,strict,TRUE,Pacific Grove,"Get back to basics and live simply in this lovely, beautifully remodeled and furnished +300 sq. ft. studio.  Attached to a main house but with separate and private entrances, the studio is drenched in sunlight with rows of windows. It's newly remodeled with a cute new kitchenette, relaxing marble/tile bathroom, charming living room/bedroom combo featuring Room&Board sofa sleeper and new wood floors. Also includes a breakfast table, chairs, coffee table, dishes/utensils, cookware and desk. Very little. Happy to show you the ropes and then give you your privacy. Located adjacent to Los Feliz and Silver Lake. 10-minute walking distance to Sunset Junction, The Kitchen, AKBAR, Vista Theater, The Virgil, Sqrl and many more restaurants and shops. Also close to public transportation if needed, although street parking is plentiful. Because we share walls, I'm looking for someone reasonable about their noise levels as well. There may also be upgrades being done to the exterior of the house durin",t,,f,36.61854,-121.91346,Very clean room Short walk to beach and downtown,Pacific Grove,,https://a0.muscache.com/im/pictures/100465577/7172548d_original.jpg?aki_policy=small,90029,0,1
13881481,44,Apartment,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials}",2,1,Real Bed,flexible,FALSE,Pacific Grove,          Cozy & clean on the corner of 5th Street and 2nd Avenue. 1 room (Queen bed) in 3 bedroom apartment (2 roommates are boys - 25 year old Finance professionals). Great kitchen and bathroom. Easy 2 minute walk to all subways and Union Sq.   ,t,,f,36.6289841,-121.9313181,Cozy cottage in Pacific Grove,Pacific Grove,,https://a0.muscache.com/im/pictures/67356737/04b2831f_original.jpg?aki_policy=small,10003,1,1
8717008,425,Apartment,Shared room,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",5,1,Real Bed,strict,TRUE,Portland,"Welcome to my home! A few things that may help you decide if you wish to stay here. My apartment is located in a very central location in Los Angeles, between Beverly Hills and West Hollywood. Steps away from Cedars Sinai Hospital, The Beverly Center Mall, and Robertson Boulevard. If you are in LA for travel or for an extended stay, this apartment is great for you. Two bedrooms with queen beds and a sofa-bed in the living room (with GREAT view!) Also has free parking and fast internet included!! Big living room and separate dining nook, also has a large kitchen for cooking (I have all of the basic pots and pans etc). There is one bathroom that has a shower and a tub. The washer and dryer is communal for the building and is coin operated. There is heat but no central AC, none is really needed as the apartment gets excellent light and air from the windows. I will be nearby if you need anything but give my guests all of the privacy they deserve. The place is entirely yours and is a privat",t,100%,t,45.53103,-122.64448,Historic Home Located in Central City,Sullivan's Gulch,89,https://a0.muscache.com/im/pictures/665ce2ce-6190-4456-b6f3-0059d56825f8.jpg?aki_policy=small,90048,2,3
17251353,335,Apartment,Private room,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher""}",1,1,Pull-out Sofa,flexible,FALSE,Portland,"Amazing room from rent, in a 3 bedroom, 2 floor apt on a hip little Artist Block in Astoria. Great location, 20 minutes from Manhattan and Brooklyn. Great night life and amazing food. Roommates are laid back and easy going.",f,,f,45.48203,-122.71903,GUEST SUITE SURROUNDED BY NATURE,Hayhurst,,https://a0.muscache.com/im/pictures/58500840/68071b99_original.jpg?aki_policy=small,11102,1,1
